feedback_id,posted_at,source,rating,review_text,author,true_campaign_id
FB_000806,  2024-11-07 ,Facebook,1,Frustrated tbh. Shipping is painfully slow. The backpack was a letdown.,j.doe,
FB_000006,12/27/2024,Facebook,,Your tiktok video — Save your money. Not worth the money at all. Fell apart after one wash. The sneakers was a letdown.,—,TKTK_001
FB_000631,29 Dec 2024,TT comment,★★★★★,"Super contento con el producto, lo recomiendo. 💯",—,META_003
FB_001121,9/30/24,email survey,,That ugc tiktok — Honestly impressed. Customer service sorted my issue in minutes.,wellness_wendy,TKTK_002
FB_000161,2024-02-12,google reviews,,Save your money. Website is a buggy mess. Going back to Alo honestly. 🔥,Sarah K.,
FB_000437,2024-03-17 23:56:41,Yotpo,,Save your money. Way overpriced for what you get. The protein powder was a letdown. (that banner ad followed me) ❤️,m.garcia,GOOG_003
FB_000574,9/16/24,IG,1/5,Would not buy again. The app kept crashing at payment. The return process is an absolute nightmare. The running shoes was a letdown.,,
FB_001484,,instagram,3 stars,"Esta bien, nada del otro mundo.",,
FB_000726,10/28/2024,Trustpilot,,Ugh. Way overpriced for what you get. The backpack was a letdown. 👎,wellness_wendy,
FB_001044,2024-10-15,Trustpilot,,"Would not buy again. Still haven't gotten my refund weeks later. Runs really small, had to send it back. 😡",the_real_dan,
FB_000913,11/26/2024,Yotpo,,Me encanta! La calidad es increible y llego rapidisimo.,@runner_jane,
FB_001268,  2024-09-12 ,Google,,"10/10. Fit is perfect, true to size. 🔥",GymRat99,
FB_001143,05/16/2024,Meta,,"Found you searching your brand on google — Cheap material, super disappointed. The protein powder was a letdown. Going back to Nike honestly.",anon,GOOG_001
FB_001317,23 Feb 2024,Yotpo,,Your insta brand campaign — Ugh. Sizing chart is totally off. The gym shorts was a letdown. 😡,anon,META_001
FB_000464,  2024-03-16 ,Meta,,"Saw your search ad — Decent overall. Fit is alright, maybe size up. The protein powder is ok.",the_real_dan,GOOG_002
FB_000483,2024-09-23 09:43:33,TT comment,,shipping is painfully slow. the yoga mat was a letdown. 💯,@runner_jane,GOOG_002
FB_000899,  2024-02-14 ,fb comment,1,That awareness ad — Frustrated tbh. Checkout failed three times before it worked. The gym shorts was a letdown. 🙄,—,META_001
FB_000817,11/27/2024,instagram,,"10/10. easy returns, no questions asked. 👎",,
FB_000070,03/12/2024,tt,,Really disappointed. Still haven't gotten my refund weeks later. (that awareness ad) ❤️,m.garcia,META_001
FB_000343,1 Jul 2024,Play Store,,Really disappointed. The app kept crashing at payment. (that ugc tiktok) 🙄,the_real_dan,TKTK_002
FB_000716,  2024-05-02 ,Trustpilot,,Found you searching your brand on google — 10/10. Honestly great value for the price. The water bottle is great. 👎,,GOOG_001
FB_000279,,google reviews,1,The dynamic ad on tiktok — Would not buy again. The price went up right after i bought. The water bottle was a letdown.,kayla_,TKTK_003
FB_000957,14 Apr 2024,Play Store,,"Can't recommend enough. Great support, very responsive. Return was painless and refund was fast.",fitlife.amy,
FB_000136,2024-10-26,facebook,,Love this! Shipping was super quick. Return was painless and refund was fast. Better than Adidas honestly. 🙄,Sarah K.,
FB_000530,2024-08-19 04:12:00,GMB,4/5,Shipping was about average. 😍,j.doe,
FB_000931,28 Dec 2024,website review,,"Fit is perfect, true to size. ❤️",,
FB_001493,2024-01-19 00:12:35,Play Store,,the creator's tiktok about you — save your money. fell apart after one wash. checkout failed three times before it worked. going back to lululemon honestly. 🙄,—,TKTK_002
FB_000076,01/08/2024,tt,★★★★☆,Mixed feelings. The site works fine. 🤷,fitlife.amy,
FB_001476,2024-07-09,IG,,Frustrated tbh. Customer service ignored my emails for days. The backpack was a letdown. Going back to Alo honestly. 😍,@runner_jane,TKTK_003
FB_000994,2024.06.17,facebook,,ordering was straightforward enough. price is about what you'd expect. the water bottle is ok. ❤️,,
FB_000917,2024-07-03 21:54:52,email survey,4 stars,"10/10. Cheaper than i expected and worth it. So well made, feels premium. The moisturizer is great. Better than Lululemon honestly. 🤷",kayla_,GOOG_002
FB_001312,2024.05.18,FB,★☆☆☆☆,Would not buy again. Fell apart after one wash. ❤️,—,
FB_000986,2024-03-22 15:26:54,Play Store,,Would not buy again. Support was useless and rude. The price went up right after i bought. The hoodie was a letdown. Going back to Nike honestly. (that banner ad followed me) 👎,@runner_jane,GOOG_003
FB_000785,12 Jul 2024,tiktok,4.0,"the promo price was a steal. great support, very responsive. (found you searching your brand on google) 💯",,GOOG_001
FB_001140,9/6/24,Meta,,Ugh. Fell apart after one wash. 🙄,wellness_wendy,
FB_001293,"August 15, 2024",Trustpilot,,your brand showed up first on google — honestly impressed. the promo price was a steal. better than nike honestly. 🔥,mike_t,GOOG_001
FB_001133,08/02/2024,Play Store,4,The app makes ordering so simple. The sneakers is great. (your tiktok product ad) 🔥,fitlife.amy,TKTK_003
FB_000373,2024-11-01 17:28:19,Trustpilot,4 stars,So happy with my order. Sizing was spot on. The hoodie is great. 💯,the_real_dan,
FB_000225,2024-12-18,Play Store,,Save your money. Still waiting on a reply from support. 🙄,TrailDad,
FB_000413,03/08/2024,IG,,"Really disappointed. Runs really small, had to send it back. Fell apart after one wash. (saw your brand video on facebook) 🤷",TrailDad,META_001
FB_001289,,google reviews,,Can't recommend enough. Sizing was spot on. Cheaper than i expected and worth it. 🔥,fitlife.amy,
FB_001360,2024-08-27,TT comment,5 stars,"your summer sale ad — so happy with my order. great support, very responsive. sizing was spot on. ❤️",wellness_wendy,META_003
FB_001019,9/8/24,Meta,,"So happy with my order. Fit is perfect, true to size. (your insta brand campaign) 🙄",mike_t,META_001
FB_000930,  2024-03-06 ,TikTok,4 stars,"Your brand showed up first on google — Not bad, not great. Quality is decent, nothing special. Going back to Amazon Basics honestly. 💯",mike_t,GOOG_001
FB_001458,7/4/24,Insta,,"Runs really small, had to send it back. Still waiting on a reply from support. The backpack was a letdown. 💯",the_real_dan,META_003
FB_000513,,instagram,,Arrived way faster than expected. The quality is genuinely amazing. The water bottle is great. 😍,,
FB_000821,2024-02-15 22:14:37,facebook,★★★★★,Cheaper than i expected and worth it. The app makes ordering so simple. Better than Lululemon honestly. ❤️,j.doe,
FB_000497,04/15/2024,FB,,"Mixed feelings. Quality is decent, nothing special. 💯",kayla_,
FB_001164,2024-02-28,Yotpo,,Really disappointed. The price went up right after i bought. The return process is an absolute nightmare. The protein powder was a letdown. 😡,,
FB_001411,9/4/24,Yotpo,,"Esta bien, nada del otro mundo. 🤷",mike_t,
FB_000796,2024-11-16 20:15:45,website review,5.0,Can't recommend enough. Return was painless and refund was fast. The yoga mat is great. 😡,wellness_wendy,META_002
FB_000640,06/03/2024,Google Play,5/5,Honestly impressed. Even better quality than the photos. (your retargeting ad),,META_002
FB_000947,10/7/24,Meta,,"Love this! Customer service sorted my issue in minutes. Got it in two days, amazing. The protein powder is great. 🔥",kayla_,
FB_000654,2024-02-08 23:55:30,Yotpo,2/5,That ad after i left the site — Really disappointed. Shipping is painfully slow. The hoodie was a letdown. 💯,j.doe,META_002
FB_000109,2/20/24,Yotpo,,Me encanta! La calidad es increible y llego rapidisimo.,m.garcia,
FB_000153,2024.06.19,IG,,"Runs really small, had to send it back. Still waiting on a reply from support. (your brand showed up first on google)",—,GOOG_001
FB_001335,1/14/24,facebook,,Customer service ignored my emails for days. The moisturizer was a letdown. 👎,the_real_dan,
FB_000835,"September 29, 2024",FB,★★★★★,Honestly impressed. Support team was so helpful and quick. Return was painless and refund was fast. The yoga mat is great. ❤️,@runner_jane,
FB_000260,2024-03-21 01:53:36,facebook,,Really disappointed. Customer service ignored my emails for days. The yoga mat was a letdown. 🔥,user8842,
FB_000522,2024-06-25 04:09:01,TT comment,,Really disappointed. Sizing chart is totally off.,kayla_,META_002
FB_000061,8/7/24,tiktok,,"Saw you on my fyp — Mixed feelings. Fit is alright, maybe size up. 🤷",j.doe,TKTK_001
FB_000719,2024.07.28,tt,,Frustrated tbh. Website is a buggy mess. Still haven't gotten my refund weeks later. The protein powder was a letdown. 🙄,wellness_wendy,
FB_000711,05/02/2024,tt,,"Googled running gear and your ad popped up — Not bad, not great. Customer service was average. The hoodie is ok.",m.garcia,GOOG_002
FB_001357,6 Feb 2024,FB,1/5,"Pesima experiencia, el envio tardo siglos.",@runner_jane,
FB_001145,10/07/2024,Insta,2.0,Save your money. The app kept crashing at payment. 💯,—,
FB_000031,2024-07-19 07:09:09,TT comment,★★★★☆,"Esta bien, nada del otro mundo. (the creator's tiktok about you)",kayla_,TKTK_002
FB_000238,,TT comment,★☆☆☆☆,Save your money. Checkout failed three times before it worked. The hoodie was a letdown. Going back to Lululemon honestly. (that banner ad followed me) 👎,m.garcia,GOOG_003
FB_001115,2024-05-03 09:29:05,Google Play,,Your summer sale ad — The quality is genuinely amazing. Cheaper than i expected and worth it. 😡,,META_003
FB_000918,2024-04-04,Yotpo,,would not buy again. the return process is an absolute nightmare. checkout failed three times before it worked.,the_real_dan,
FB_001445,5/19/24,tiktok,,"It's fine. Fit is alright, maybe size up. Shipping was about average. 🤷",GymRat99,
FB_000075,"February 15, 2024",App Store,,Love this! Return was painless and refund was fast. Better than Alo honestly. (that seasonal promo),,META_003
FB_001242,21 Jun 2024,Google,4,Mixed feelings. It's okay for the cost. The moisturizer is ok. (your insta brand campaign) 🔥,j.doe,META_001
FB_001128,3 Dec 2024,email survey,,"Mixed feelings. Price is about what you'd expect. Returns were okay, a bit slow. (your retargeting ad)",user8842,META_002
FB_000864,2024.07.02,Insta,,"So happy with my order. Fit is perfect, true to size. Better than Adidas honestly. ❤️",GymRat99,TKTK_001
FB_001178,,Google Play,5/5,Your tiktok video — Love this! The app makes ordering so simple. The yoga mat is great.,the_real_dan,TKTK_001
FB_001231,2024.01.20,tiktok,,The creator's tiktok about you — Sizing chart is totally off. Took almost three weeks to arrive. The sneakers was a letdown. 😍,anon,TKTK_002
FB_000248,2024-10-21 16:29:07,Insta,,Frustrated tbh. Way overpriced for what you get. The backpack was a letdown. 🔥,kayla_,
FB_000096,27 Jun 2024,Play Store,2/5,Would not buy again. The price went up right after i bought. Sizing chart is totally off. (the dynamic ad on tiktok) 🔥,@runner_jane,TKTK_003
FB_001376,2024.07.31,Play Store,,El servicio al cliente no respondio nunca.,fitlife.amy,GOOG_001
FB_001265,2024.10.01,Play Store,,So happy with my order. The app makes ordering so simple. (the ad that kept following me around) 😡,TrailDad,META_002
FB_000278,11/1/24,Play Store,1 stars,Ugh. Still haven't gotten my refund weeks later. 🤷,the_real_dan,META_001
FB_000418,2024-02-23,TT comment,,Support was useless and rude. Still haven't gotten my refund weeks later. The water bottle was a letdown. 🔥,m.garcia,
FB_000011,  2024-08-10 ,tiktok,,Way overpriced for what you get. The hoodie was a letdown. ❤️,Sarah K.,
FB_000103,7/21/24,Insta,,it's fine. delivery was fine i guess. the gym shorts is ok. ❤️,user8842,META_001
FB_000928,10/24/2024,Google Play,1,Your brand showed up first on google — Frustrated tbh. Way overpriced for what you get. The sneakers was a letdown. 😍,the_real_dan,GOOG_001
FB_001108,2024.05.06,App Store,,"decent overall. fit is alright, maybe size up. delivery was fine i guess. the hoodie is ok. going back to nike honestly. 👎",m.garcia,
FB_001439,"July 26, 2024",instagram,,Checkout was smooth and easy. 👎,,
FB_000158,2024-01-20 06:55:40,facebook,1.0,Your youtube ad — Website is a buggy mess. 🤷,GymRat99,GOOG_003
FB_000979,07/17/2024,Google Play,1,The dynamic ad on tiktok — Would not buy again. The return process is an absolute nightmare. 👎,the_real_dan,TKTK_003
FB_000264,  2024-06-02 ,email survey,,"10/10. So well made, feels premium. (that banner ad followed me) 🔥",TrailDad,GOOG_003
FB_001184,2024.05.16,GMB,,Can't recommend enough. The app makes ordering so simple. The leggings is great. Better than Gymshark honestly. (that ad after I left the site) ❤️,,META_002
FB_001061,9 May 2024,TikTok,,"muy decepcionado, la calidad es malisima. (that banner ad followed me) 💯",wellness_wendy,GOOG_003
FB_000458,10/7/24,website review,5/5,The creator's tiktok about you — Support team was so helpful and quick.,@runner_jane,TKTK_002
FB_000909,  2024-10-27 ,Meta,,"Cheap material, super disappointed. The running shoes was a letdown. 😍",the_real_dan,
FB_000704,2 May 2024,instagram,★★★★☆,The back to school promo — It's fine. Support was okay took a bit. 🙄,Sarah K.,META_003
FB_001130,14 Jul 2024,Insta,★★★★★,The creator's tiktok about you — Me encanta! La calidad es increible y llego rapidisimo. 🔥,Sarah K.,TKTK_002
FB_000566,2024.08.29,Google Play,4/5,me encanta! la calidad es increible y llego rapidisimo.,j.doe,
FB_000708,"December 7, 2024",email survey,,Really disappointed. The return process is an absolute nightmare. 💯,the_real_dan,
FB_000088,  2024-06-20 ,tt,,Ugh. Took almost three weeks to arrive.,wellness_wendy,TKTK_002
FB_000746,9/12/24,IG,1/5,Really disappointed. Sizing chart is totally off. The return process is an absolute nightmare. The water bottle was a letdown.,m.garcia,META_003
FB_000673,"June 30, 2024",Insta,,The holiday bundle deal — Sizing was spot on. 💯,j.doe,META_003
FB_000810,06/25/2024,Yotpo,,Save your money. Tracking never updated and it showed up late. The backpack was a letdown. 💯,user8842,
FB_000787,2024.03.16,FB,,Your insta brand campaign — Sizing chart is totally off. ❤️,—,META_001
FB_000700,2024-06-24 09:33:04,Play Store,5 stars,"10/10. Customer service sorted my issue in minutes. Easy returns, no questions asked.",user8842,
FB_000786,2024-07-04,Trustpilot,,"Got it in two days, amazing. Great support, very responsive. The sneakers is great. Better than Amazon Basics honestly. (that banner ad followed me) 👎",,GOOG_003
FB_000779,  2024-11-21 ,email survey,,"Decent overall. Fit is alright, maybe size up. (that awareness ad) 😍",,META_001
FB_000901,12/20/24,IG,5 stars,Honestly impressed. Shipping was super quick. The water bottle is great. 😡,mike_t,
FB_000678,  2024-01-18 ,tt,2.0,Frustrated tbh. Still waiting on a reply from support.,fitlife.amy,
FB_001152,2024-05-18,tiktok,5 stars,Love this! Even better quality than the photos. The protein powder is great.,kayla_,
FB_000363,8 Dec 2024,App Store,★★☆☆☆,That banner ad followed me — Save your money. Fell apart after one wash.,wellness_wendy,GOOG_003
FB_000815,12/12/2024,FB,,mixed feelings. support was okay took a bit. shipping was about average. 😡,wellness_wendy,
FB_001027,2024-06-24 23:41:34,Insta,1/5,"pesima experiencia, el envio tardo siglos. 👎",@runner_jane,
FB_000543,  2024-10-31 ,Insta,5/5,"Can't recommend enough. Checkout was smooth and easy. So well made, feels premium. Better than Adidas honestly. 💯",kayla_,TKTK_002
FB_000703,2024-09-18 21:39:41,google reviews,,Really disappointed. Way overpriced for what you get. Sizing chart is totally off. Going back to Alo honestly. (the ad that kept following me around) ❤️,m.garcia,META_002
FB_001338,2024.05.22,Insta,,"Not bad, not great. The site works fine.",j.doe,
FB_000353,3 Apr 2024,Meta,3/5,"Returns were okay, a bit slow. The site works fine. Going back to Amazon Basics honestly. (that awareness ad) 💯",Sarah K.,META_001
FB_001229,10 Jun 2024,Trustpilot,,"Your retargeting ad — Super contento con el producto, lo recomiendo.",j.doe,META_002
FB_000969,02/08/2024,FB,,"It's fine. It's fine, does the job. Going back to Lululemon honestly. 😡",kayla_,
FB_000735,2024.12.14,email survey,5/5,"Love this! The quality is genuinely amazing. Great support, very responsive. 🙄",—,
FB_001123,2024.06.17,Facebook,,Still haven't gotten my refund weeks later. Going back to Lululemon honestly. (that banner ad followed me) 🙄,user8842,GOOG_003
FB_001490,2024.10.12,App Store,,The holiday bundle deal — Decent overall. Price is about what you'd expect. The backpack is ok. Going back to Amazon Basics honestly. 🔥,mike_t,META_003
FB_001129,2024-10-11,tt,,your tiktok video — return was painless and refund was fast. the app makes ordering so simple. 🤷,Sarah K.,TKTK_001
FB_001495,5 Aug 2024,email survey,2/5,save your money. fell apart after one wash. website is a buggy mess. the backpack was a letdown. (that banner ad followed me),j.doe,GOOG_003
FB_001047,"July 19, 2024",App Store,★★★★★,Can't recommend enough. The app makes ordering so simple. The quality is genuinely amazing. 😡,,GOOG_003
FB_000047,2024-03-06,facebook,2 stars,El servicio al cliente no respondio nunca.,wellness_wendy,META_002
FB_000538,2024-12-01 11:56:06,fb comment,1.0,Save your money. Checkout failed three times before it worked. 😍,TrailDad,
FB_000142,2024.03.30,tt,,"Not bad, not great. Quality is decent, nothing special. Going back to Gymshark honestly. 😍",fitlife.amy,
FB_001236,19 Jul 2024,google reviews,,Save your money. Website is a buggy mess. The running shoes was a letdown. 🙄,mike_t,
FB_000337,2024-11-04,instagram,3/5,Decent overall. It's okay for the cost. The leggings is ok. (the dynamic ad on tiktok) 😍,m.garcia,TKTK_003
FB_000400,2024-01-19,Facebook,,"It's fine. Quality is decent, nothing special.",TrailDad,
FB_001336,  2024-01-15 ,Facebook,5.0,The ad that kept following me around — Sizing was spot on. The water bottle is great. 💯,anon,META_002
FB_000733,10/24/24,tiktok,1,"Runs really small, had to send it back. 🤷",user8842,
FB_001102,2024.05.13,Play Store,,The dynamic ad on tiktok — Me encanta! La calidad es increible y llego rapidisimo. 🤷,,TKTK_003
FB_000008,2024-11-20 15:29:30,tt,,Broke within a week. Customer service ignored my emails for days. 💯,m.garcia,GOOG_003
FB_000795,2024-04-14,Google Play,4/5,"The dynamic ad on tiktok — 10/10. Fit is perfect, true to size. The water bottle is great.",the_real_dan,TKTK_003
FB_001039,01/10/2024,TikTok,,"Fit is perfect, true to size. 🤷",Sarah K.,META_003
FB_000963,"October 30, 2024",Insta,3,"Decent overall. It's fine, does the job. (saw you on my fyp) 💯",the_real_dan,TKTK_001
FB_001193,4/1/24,fb comment,,Mixed feelings. It's fine does the job. (your brand showed up first on google),anon,GOOG_001
FB_000660,  2024-04-27 ,facebook,,Ugh. Tracking never updated and it showed up late. Broke within a week. ❤️,user8842,
FB_001345,"May 24, 2024",tt,,"It's fine. Returns were okay, a bit slow. The running shoes is ok. Going back to Gymshark honestly. (found you on google search) 👎",m.garcia,GOOG_002
FB_001169,2024-07-25,IG,,It's fine. Shipping was about average. (saw your brand video on facebook) 💯,fitlife.amy,META_001
FB_000866,2024-02-05 21:39:21,TikTok,,Shipping is painfully slow. (your summer sale ad),Sarah K.,META_003
FB_000364,23 Oct 2024,TikTok,2,Frustrated tbh. The app kept crashing at payment. The leggings was a letdown. 😍,,
FB_001450,"December 24, 2024",Google,★★☆☆☆,checkout failed three times before it worked. way overpriced for what you get. (saw you on my fyp) 😍,fitlife.amy,TKTK_001
FB_000751,2024-03-14,Trustpilot,1/5,El servicio al cliente no respondio nunca. 👎,mike_t,
FB_000871,06/25/2024,instagram,★★★☆☆,"It's fine. It's fine, does the job. The moisturizer is ok. 😡",anon,
FB_001100,2024.12.17,email survey,1/5,Website is a buggy mess. (found you on google search) 💯,wellness_wendy,GOOG_002
FB_000618,12 Feb 2024,Facebook,,Your tiktok product ad — Save your money. Website is a buggy mess.,the_real_dan,TKTK_003
FB_001076,  2024-07-10 ,TT comment,,not worth teh money at all. the return process is an absolute nightmare. the sneakers was a letdown. 😡,user8842,
FB_000856,,App Store,,Save your money. Not worth the money at all. The backpack was a letdown. (the creator's tiktok about you),user8842,TKTK_002
FB_001283,2024.09.16,website review,,The ad that kept following me around — Ugh. The price went up right after i bought.,the_real_dan,META_002
FB_000985,01/05/2024,TT comment,,"Mixed feelings. Fit is alright, maybe size up. The leggings is ok. ❤️",,
FB_000305,,facebook,5.0,Return was painless and refund was fast. The hoodie is great. 👎,the_real_dan,
FB_001394,"May 15, 2024",Yotpo,,"Not bad, not great. Returns were okay, a bit slow. The hoodie is ok. 💯",,
FB_000823,11/27/24,fb comment,★★★☆☆,Mixed feelings. Price is about what you'd expect. 🤷,anon,
FB_000798,2024-01-18 19:36:03,Trustpilot,,el servicio al cliente no respondio nunca. 🤷,anon,GOOG_001
FB_000627,2024-02-16 02:41:28,Play Store,,So happy with my order. Honestly great value for the price. The water bottle is great. (your tiktok video) 😡,,TKTK_001
FB_001412,12/03/2024,website review,,Save your money. The app kept crashing at payment. Shipping is painfully slow. The protein powder was a letdown. (your youtube ad) 😍,user8842,GOOG_003
FB_000893,  2024-12-25 ,google reviews,★★★☆☆,Delivery was fine i guess. The backpack is ok. (saw you on my fyp),user8842,TKTK_001
FB_001344,2024-09-03,website review,,"The back to school promo — Cumple, pero esperaba algo mejor. 🤷",anon,META_003
FB_000912,  2024-02-26 ,Google,4.0,"Honestly impressed. Easy returns, no questions asked. The promo price was a steal. The leggings is great. Better than Gymshark honestly. 😡",@runner_jane,
FB_000553,2024-09-14,Google Play,,10/10. Got it in two days amazing. The water bottle is great. 💯,TrailDad,
FB_000200,"October 8, 2024",email survey,,10/10. Honestly great value for teh price. (found you searching your brand on google),Sarah K.,GOOG_001
FB_001172,2024-07-01,Google Play,,"Honestly impressed. Got it in two days, amazing. The sneakers is great. 😡",TrailDad,
FB_000407,2024-09-23 12:56:54,tiktok,,"Ugh. Runs really small, had to send it back. The sneakers was a letdown.",kayla_,
FB_000650,"February 23, 2024",fb comment,5 stars,Found you searching your brand on google — Checkout was smooth and easy.,TrailDad,GOOG_001
FB_001467,1/14/24,Google,,your summer sale ad — honestly impressed. support team was so helpful and quick. shipping was super quick.,—,META_003
FB_000244,13 Jun 2024,Play Store,,So happy with my order. The app makes ordering so simple. (that banner ad followed me) ❤️,fitlife.amy,GOOG_003
FB_001074,"January 19, 2024",TikTok,,Cheaper than i expected and worth it. Even better quality than the photos. 🤷,kayla_,TKTK_003
FB_001326,"December 24, 2024",App Store,,Your summer sale ad — Love this! Checkout was smooth and easy. The running shoes is great.,,META_003
FB_001471,2024.11.06,tt,5,Can't recommend enough. The promo price was a steal. The protein powder is great. 🤷,—,
FB_001277,2024.12.04,Insta,,Delivery was fine i guess. 🤷,user8842,
FB_000429,2024-07-11,GMB,3,"Returns were okay, a bit slow. The backpack is ok. Going back to Adidas honestly.",,TKTK_002
FB_000068,2024-06-03 21:57:23,fb comment,1 stars,your tiktok video — sizing chart is totally off. going back to nike honestly. 🙄,anon,TKTK_001
FB_001320,"November 12, 2024",TT comment,2/5,"Runs really small, had to send it back. The yoga mat was a letdown. 🔥",the_real_dan,
FB_001223,1/6/24,Insta,★★☆☆☆,El servicio al cliente no respondio nunca. 🔥,wellness_wendy,GOOG_001
FB_000694,09/21/2024,Google Play,,Your retargeting ad — Shipping is painfully slow. ❤️,fitlife.amy,META_002
FB_000121,7/9/24,tiktok,,Love this! Return was painless and refund was fast. The promo price was a steal. Better than Alo honestly.,mike_t,
FB_001285,5 Sep 2024,website review,3/5,"Cumple, pero esperaba algo mejor.",user8842,
FB_000340,"July 30, 2024",Yotpo,★☆☆☆☆,Save your money. Sizing chart is totally off. The hoodie was a letdown. (your tiktok video) 👎,Sarah K.,TKTK_001
FB_001462,  2024-10-28 ,Google Play,5 stars,Me encanta! La calidad es increible y llego rapidisimo.,@runner_jane,
FB_000738,,google reviews,2,Save your money. Not worth the money at all.,Sarah K.,
FB_001078,2024-05-19,Trustpilot,,Save your money. Way overpriced for what you get. 😍,j.doe,
FB_001195,10 Jul 2024,IG,★★★☆☆,Decent overall. It's okay for the cost. (the display ad I kept seeing),@runner_jane,GOOG_003
FB_000389,3/15/24,IG,,Mixed feelings. Price is about what you'd expect. The leggings is ok. 😍,,META_002
FB_001409,  2024-04-19 ,email survey,,Can't recommend enough. Honestly great value for the price.,the_real_dan,GOOG_001
FB_001436,,instagram,2/5,Found you on google search — Really disappointed. Sizing chart is totally off.,m.garcia,GOOG_002
FB_000952,  2024-02-23 ,TT comment,,decent overall. delivery was fine i guess. the yoga mat is ok. 👎,fitlife.amy,
FB_000778,2024-05-15,TikTok,,"10/10. Great support, very responsive. Easy returns, no questions asked. (the dynamic ad on tiktok)",anon,TKTK_003
FB_001404,01/14/2024,Google Play,5.0,That banner ad followed me — Love this! Honestly great value for teh price. Return was painless and refund was fast. The running shoes is great. Better than Nike honestly.,wellness_wendy,GOOG_003
FB_000301,  2024-09-06 ,TikTok,1 stars,Still waiting on a reply from support. The hoodie was a letdown. Going back to Amazon Basics honestly. 🔥,mike_t,
FB_000291,2024.11.01,Yotpo,,Your retargeting ad — Fell apart after one wash. Still waiting on a reply from support. Going back to Adidas honestly. 🙄,wellness_wendy,META_002
FB_001071,8 May 2024,website review,5/5,"Love this! Got it in two days, amazing.",m.garcia,
FB_000236,2024-01-08,Insta,★★★★★,can't recommend enough. the promo price was a steal. better than amazon basics honestly. 🙄,,
FB_001153,2024.12.05,Meta,1/5,"That ad after i left the site — Pesima experiencia, el envio tardo siglos. 🤷",wellness_wendy,META_002
FB_001437,2024.12.31,TikTok,,Saw you on my fyp — Frustrated tbh. Website is a buggy mess. Going back to Adidas honestly. 😡,,TKTK_001
FB_000094,08/26/2024,google reviews,3/5,"The back to school promo — Returns were okay, a bit slow. 😡",fitlife.amy,META_003
FB_000146,  2024-12-30 ,App Store,,Would not buy again. Fell apart after one wash. Going back to Amazon Basics honestly. (that awareness ad) 🔥,GymRat99,META_001
FB_000451,2024.08.12,Google Play,5,So happy with my order. Arrived way faster than expected. (your summer sale ad) 😍,@runner_jane,META_003
FB_000043,2024-05-18,google reviews,1,The app kept crashing at payment. The backpack was a letdown. (googled running gear and your ad popped up) 😡,Sarah K.,GOOG_002
FB_000417,2024.03.20,tt,5/5,Honestly great value for the price. The gym shorts is great. (that ugc tiktok) 😡,wellness_wendy,TKTK_002
FB_000009,2/16/24,Trustpilot,,ugh. the return process is an absolute nightmare. (that seasonal promo) 😍,the_real_dan,META_003
FB_001064,  2024-11-24 ,Yotpo,,"Mixed feelings. Returns were okay, a bit slow. The site works fine.",j.doe,
FB_000590,04/30/2024,Google Play,5 stars,"Super contento con el producto, lo recomiendo.",Sarah K.,
FB_000725,2024-05-21 09:32:08,google reviews,,Found you on google search — 10/10. Customer service sorted my issue in minutes. The backpack is great.,TrailDad,GOOG_002
FB_001477,  2024-05-30 ,Play Store,★★☆☆☆,Ugh. Support was useless and rude. Still haven't gotten my refund weeks later. 🙄,the_real_dan,
FB_000325,,TikTok,,Decent overall. Shipping was about average. The water bottle is ok. Going back to Amazon Basics honestly.,anon,GOOG_003
FB_001048,2024-10-06 08:57:28,Google,,"Decent overall. Fit is alright, maybe size up. The hoodie is ok. Going back to Lululemon honestly. 🙄",anon,
FB_000652,11/1/24,IG,,"So well made, feels premium. Better than Adidas honestly. 🤷",user8842,
FB_000559,"August 4, 2024",Yotpo,1.0,Ugh. The app kept crashing at payment. The return process is an absolute nightmare. The protein powder was a letdown. (that banner ad followed me) ❤️,fitlife.amy,GOOG_003
FB_000519,  2024-08-22 ,tiktok,2,Frustrated tbh. Still waiting on a reply from support. The leggings was a letdown. 💯,fitlife.amy,
FB_000987,2024-09-12 02:28:16,GMB,★★★★☆,"The dynamic ad on tiktok — Cumple, pero esperaba algo mejor. 👎",the_real_dan,TKTK_003
FB_000656,4/7/24,FB,1/5,ugh. sizing chart is totally off. (saw your search ad) 🤷,m.garcia,GOOG_002
FB_000479,2024-01-06 09:24:54,TT comment,,Sizing was spot on. 😍,wellness_wendy,
FB_001165,2024-03-06,website review,3 stars,"Mixed feelings. Quality is decent, nothing special. Returns were okay, a bit slow. The leggings is ok. Going back to Nike honestly. 🤷",mike_t,
FB_000467,  2024-05-21 ,tt,3,"Cumple, pero esperaba algo mejor. 🤷",fitlife.amy,
FB_000824,"January 15, 2024",IG,,"So well made, feels premium. (a tiktoker reviewed it)",m.garcia,TKTK_002
FB_000818,2024-07-31 02:39:22,instagram,,The display ad i kept seeing — The price went up right after i bought. The leggings was a letdown. 🔥,TrailDad,GOOG_003
FB_000480,2024-03-25 20:58:18,TT comment,★★★★☆,Honestly impressed. The quality is genuinely amazing. The yoga mat is great.,user8842,
FB_000027,"July 22, 2024",Google,,"Your brand showed up first on google — Shipping was super quick. So well made, feels premium. 👎",j.doe,GOOG_001
FB_000667,2024-03-25,Google Play,5/5,10/10. Arrived way faster than expected. Even better quality than the photos.,anon,TKTK_001
